tradingdate,stockcode,openindex,closeindex,lowestindex,highestindex,totalvol
"""2021-11-22T00:00:00.000Z""",VNINDEX,1453.14,1447.25,1442.88,1466.46,1209721942.00
"""2021-11-19T00:00:00.000Z""",VNINDEX,1474.11,1452.35,1434.78,1481.53,1490882800.00
"""2021-11-18T00:00:00.000Z""",VNINDEX,1479.51,1469.83,1469.83,1482.87,1052200900.00
"""2021-11-17T00:00:00.000Z""",VNINDEX,1466.93,1475.85,1464.78,1477.04,828629100.00
"""2021-11-16T00:00:00.000Z""",VNINDEX,1472.83,1466.45,1459.08,1476.97,1157502400.00
"""2021-11-15T00:00:00.000Z""",VNINDEX,1481.51,1476.57,1466.01,1481.96,1146225600.00
"""2021-11-11T00:00:00.000Z""",VNINDEX,1469.22,1462.35,1449.18,1472.89,1206887000.00
"""2021-11-10T00:00:00.000Z""",VNINDEX,1465.10,1465.02,1457.98,1470.19,955160600.00
"""2021-11-09T00:00:00.000Z""",VNINDEX,1469.94,1461.50,1457.57,1474.20,1003822300.00
"""2021-11-08T00:00:00.000Z""",VNINDEX,1462.58,1467.57,1457.34,1470.49,1006323900.00
"""2021-11-05T00:00:00.000Z""",VNINDEX,1450.53,1456.51,1444.51,1459.93,845237200.00
"""2021-11-04T00:00:00.000Z""",VNINDEX,1442.89,1448.34,1435.84,1451.98,890357900.00
"""2021-11-03T00:00:00.000Z""",VNINDEX,1458.85,1444.30,1440.67,1463.63,1455441700.00
"""2021-11-02T00:00:00.000Z""",VNINDEX,1439.61,1452.46,1438.83,1452.46,972155400.00
"""2021-10-29T00:00:00.000Z""",VNINDEX,1439.27,1444.27,1432.19,1447.54,946256015.00
"""2021-10-28T00:00:00.000Z""",VNINDEX,1427.89,1438.01,1420.42,1440.64,826726500.00
"""2021-10-27T00:00:00.000Z""",VNINDEX,1391.63,1423.02,1395.83,1423.02,857717390.00
"""2021-10-26T00:00:00.000Z""",VNINDEX,1384.12,1391.63,1377.56,1393.03,703571700.00
"""2021-10-25T00:00:00.000Z""",VNINDEX,1395.56,1385.40,1385.40,1395.72,868073700.00
"""2021-10-22T00:00:00.000Z""",VNINDEX,1388.66,1389.24,1385.53,1393.67,746799700.00
"""2021-10-21T00:00:00.000Z""",VNINDEX,1397.60,1384.77,1384.77,1398.45,681418712.00
"""2021-10-20T00:00:00.000Z""",VNINDEX,1398.45,1393.80,1376.15,1401.76,804215000.00
"""2021-10-18T00:00:00.000Z""",VNINDEX,1395.57,1395.53,1390.88,1402.63,764032400.00
"""2021-10-15T00:00:00.000Z""",VNINDEX,1395.81,1392.70,1388.00,1399.03,743866800.00
"""2021-10-14T00:00:00.000Z""",VNINDEX,1392.88,1391.85,1389.03,1398.67,690243000.00
"""2021-10-13T00:00:00.000Z""",VNINDEX,1397.93,1391.91,1389.75,1400.67,608348500.00
"""2021-10-12T00:00:00.000Z""",VNINDEX,1398.03,1394.80,1389.43,1400.78,707770000.00
"""2021-10-11T00:00:00.000Z""",VNINDEX,1377.53,1394.09,1377.30,1394.43,721458300.00
"""2021-10-08T00:00:00.000Z""",VNINDEX,1369.14,1372.73,1365.93,1373.13,603842600.00
"""2021-10-07T00:00:00.000Z""",VNINDEX,1365.34,1365.99,1360.57,1367.64,658670400.00
"""2021-10-05T00:00:00.000Z""",VNINDEX,1345.43,1354.63,1343.67,1354.63,576701100.00
"""2021-10-04T00:00:00.000Z""",VNINDEX,1337.74,1339.54,1333.53,1347.49,700605800.00
"""2021-10-01T00:00:00.000Z""",VNINDEX,1339.89,1334.89,1332.97,1344.06,601963900.00
"""2021-09-30T00:00:00.000Z""",VNINDEX,1341.83,1342.06,1341.19,1348.89,438294600.00
"""2021-09-29T00:00:00.000Z""",VNINDEX,1338.72,1339.21,1328.17,1340.90,559164300.00
"""2022-05-12T00:00:00.000Z""",VNINDEX,1290.40,1238.84,1238.05,1291.65,516642600.00
"""2022-05-11T00:00:00.000Z""",VNINDEX,1295.39,1301.53,1277.91,1305.17,380880400.00
"""2022-05-09T00:00:00.000Z""",VNINDEX,1313.49,1269.62,1265.54,1314.52,627609200.00
"""2022-05-06T00:00:00.000Z""",VNINDEX,1333.55,1329.26,1328.13,1350.09,510678900.00
"""2022-05-05T00:00:00.000Z""",VNINDEX,1361.62,1360.68,1331.41,1362.18,510234300.00
"""2022-05-04T00:00:00.000Z""",VNINDEX,1366.11,1348.68,1348.68,1366.39,498884800.00
"""2022-04-29T00:00:00.000Z""",VNINDEX,1347.08,1366.80,1343.24,1369.31,532838100.00
"""2022-04-28T00:00:00.000Z""",VNINDEX,1353.48,1350.99,1344.10,1358.07,485123186.00
"""2022-04-27T00:00:00.000Z""",VNINDEX,1331.73,1353.77,1314.81,1355.92,485562200.00
"""2022-04-26T00:00:00.000Z""",VNINDEX,1285.40,1341.34,1261.40,1341.34,673169600.00
"""2022-04-22T00:00:00.000Z""",VNINDEX,1378.28,1379.23,1352.43,1392.89,799750600.00
"""2022-04-21T00:00:00.000Z""",VNINDEX,1369.80,1370.21,1356.58,1392.33,810673733.00
"""2022-04-20T00:00:00.000Z""",VNINDEX,1401.63,1384.72,1384.72,1410.64,652803300.00
"""2022-04-19T00:00:00.000Z""",VNINDEX,1435.82,1406.45,1406.45,1442.04,666337000.00
"""2022-04-18T00:00:00.000Z""",VNINDEX,1455.04,1432.60,1425.07,1456.07,790646000.00
"""2022-04-15T00:00:00.000Z""",VNINDEX,1470.32,1458.56,1456.39,1478.95,639722900.00
"""2022-04-14T00:00:00.000Z""",VNINDEX,1483.08,1472.12,1471.75,1484.34,498914000.00
"""2022-04-13T00:00:00.000Z""",VNINDEX,1459.48,1477.20,1448.52,1477.20,636344500.00
"""2022-04-08T00:00:00.000Z""",VNINDEX,1504.31,1482.00,1482.00,1507.73,741103600.00
"""2022-04-07T00:00:00.000Z""",VNINDEX,1524.12,1502.35,1502.35,1524.92,763684700.00
"""2022-04-06T00:00:00.000Z""",VNINDEX,1510.69,1522.90,1507.62,1523.75,944039697.00
"""2022-04-05T00:00:00.000Z""",VNINDEX,1521.40,1520.03,1519.28,1527.57,663110500.00
"""2022-04-04T00:00:00.000Z""",VNINDEX,1528.87,1524.70,1522.82,1530.95,734587100.00
"""2022-04-01T00:00:00.000Z""",VNINDEX,1489.48,1516.44,1484.13,1516.87,881661100.00
"""2022-03-31T00:00:00.000Z""",VNINDEX,1492.50,1492.15,1488.27,1498.34,633286300.00
"""2022-03-30T00:00:00.000Z""",VNINDEX,1491.92,1490.51,1483.90,1503.89,880911900.00
"""2022-03-28T00:00:00.000Z""",VNINDEX,1490.44,1483.18,1473.80,1496.79,988984900.00
"""2022-03-25T00:00:00.000Z""",VNINDEX,1500.17,1498.50,1494.55,1503.29,724086800.00
"""2022-03-24T00:00:00.000Z""",VNINDEX,1503.91,1498.26,1495.18,1505.39,753772900.00
"""2022-03-23T00:00:00.000Z""",VNINDEX,1505.76,1502.34,1501.67,1513.90,788727300.00
"""2022-03-22T00:00:00.000Z""",VNINDEX,1500.08,1503.78,1498.48,1507.71,905057500.00
"""2022-03-21T00:00:00.000Z""",VNINDEX,1474.78,1494.95,1474.38,1494.95,727377200.00
"""2022-03-18T00:00:00.000Z""",VNINDEX,1467.67,1469.10,1465.57,1474.86,745610800.00
"""2022-03-17T00:00:00.000Z""",VNINDEX,1466.56,1461.34,1459.14,1467.74,683175800.00
"""2022-03-15T00:00:00.000Z""",VNINDEX,1444.92,1452.74,1437.27,1453.07,641644500.00
"""2022-03-14T00:00:00.000Z""",VNINDEX,1459.28,1446.25,1439.19,1461.06,815892100.00
"""2022-03-11T00:00:00.000Z""",VNINDEX,1478.44,1466.54,1458.88,1480.29,855643700.00
"""2022-03-10T00:00:00.000Z""",VNINDEX,1485.11,1479.08,1479.08,1488.59,629092200.00
"""2022-03-09T00:00:00.000Z""",VNINDEX,1478.43,1473.74,1462.96,1482.86,888352600.00
"""2022-03-08T00:00:00.000Z""",VNINDEX,1487.37,1473.71,1473.71,1495.97,982168800.00
"""2022-03-07T00:00:00.000Z""",VNINDEX,1500.65,1499.05,1493.87,1505.32,941752700.00
"""2022-03-04T00:00:00.000Z""",VNINDEX,1506.79,1505.33,1501.39,1509.19,873323700.00
"""2022-03-02T00:00:00.000Z""",VNINDEX,1499.37,1485.52,1479.55,1500.41,914957200.00
"""2022-03-01T00:00:00.000Z""",VNINDEX,1493.93,1498.78,1491.48,1501.73,796368600.00
"""2022-02-28T00:00:00.000Z""",VNINDEX,1499.43,1490.13,1487.57,1502.36,693212400.00
"""2022-02-25T00:00:00.000Z""",VNINDEX,1504.55,1498.89,1498.89,1512.05,736050400.00
"""2022-02-24T00:00:00.000Z""",VNINDEX,1511.84,1494.85,1473.76,1513.25,1133051100.00
"""2022-02-23T00:00:00.000Z""",VNINDEX,1509.55,1512.30,1507.37,1520.78,660165300.00
"""2022-02-22T00:00:00.000Z""",VNINDEX,1499.18,1503.47,1484.81,1506.38,875383700.00
"""2022-02-21T00:00:00.000Z""",VNINDEX,1504.96,1510.84,1500.97,1516.63,737693400.00
"""2022-02-17T00:00:00.000Z""",VNINDEX,1494.02,1507.99,1492.49,1507.99,588111300.00
"""2022-02-16T00:00:00.000Z""",VNINDEX,1499.07,1492.10,1486.68,1499.50,617187300.00
"""2022-02-15T00:00:00.000Z""",VNINDEX,1473.92,1492.75,1470.06,1495.56,572156100.00
"""2022-02-14T00:00:00.000Z""",VNINDEX,1486.96,1471.96,1471.96,1495.99,751563900.00
"""2022-02-11T00:00:00.000Z""",VNINDEX,1502.83,1501.71,1499.06,1508.54,577407200.00
"""2022-02-10T00:00:00.000Z""",VNINDEX,1510.66,1506.79,1495.70,1512.88,628938000.00
"""2022-02-09T00:00:00.000Z""",VNINDEX,1501.67,1505.38,1499.53,1511.72,754188100.00
"""2022-02-08T00:00:00.000Z""",VNINDEX,1496.26,1500.99,1491.78,1503.33,697228100.00
"""2022-01-28T00:00:00.000Z""",VNINDEX,1468.23,1478.96,1465.22,1484.48,663924300.00
"""2022-01-27T00:00:00.000Z""",VNINDEX,1477.15,1470.76,1464.06,1486.39,522667600.00
"""2022-01-26T00:00:00.000Z""",VNINDEX,1485.73,1481.58,1478.41,1490.45,812663532.00
"""2022-01-25T00:00:00.000Z""",VNINDEX,1431.51,1479.58,1424.36,1479.58,706092300.00
"""2022-01-24T00:00:00.000Z""",VNINDEX,1465.59,1439.71,1432.18,1467.99,796675500.00
"""2022-01-21T00:00:00.000Z""",VNINDEX,1472.02,1472.89,1463.06,1477.23,784569900.00
"""2022-01-20T00:00:00.000Z""",VNINDEX,1438.99,1465.30,1432.58,1469.08,762449400.00
"""2022-01-19T00:00:00.000Z""",VNINDEX,1438.68,1442.79,1434.46,1449.11,557995700.00
"""2022-01-17T00:00:00.000Z""",VNINDEX,1499.28,1452.84,1452.84,1503.86,926487900.00
"""2022-01-14T00:00:00.000Z""",VNINDEX,1477.63,1496.02,1476.68,1503.25,734088500.00
"""2022-09-14T00:00:00.000Z""",VNINDEX,1229.76,1240.77,1228.51,1242.17,574337899.00
"""2022-09-13T00:00:00.000Z""",VNINDEX,1251.10,1248.40,1243.87,1252.35,410772381.00
"""2022-09-12T00:00:00.000Z""",VNINDEX,1255.00,1249.62,1248.97,1257.80,390724336.00
"""2022-09-09T00:00:00.000Z""",VNINDEX,1241.26,1248.78,1228.54,1248.78,542039800.00
"""2022-09-08T00:00:00.000Z""",VNINDEX,1251.06,1234.60,1234.60,1251.36,557779800.00
"""2022-09-06T00:00:00.000Z""",VNINDEX,1279.58,1277.40,1277.40,1286.92,537987600.00
"""2022-08-29T00:00:00.000Z""",VNINDEX,1263.43,1270.80,1249.17,1270.80,793997300.00
"""2022-08-26T00:00:00.000Z""",VNINDEX,1291.29,1282.57,1280.05,1295.12,614354500.00
"""2022-08-25T00:00:00.000Z""",VNINDEX,1280.39,1288.88,1280.28,1289.18,562124700.00
"""2022-08-24T00:00:00.000Z""",VNINDEX,1275.57,1277.16,1272.33,1280.36,519810800.00
"""2022-08-23T00:00:00.000Z""",VNINDEX,1253.45,1270.81,1253.45,1270.81,520796300.00
"""2022-08-22T00:00:00.000Z""",VNINDEX,1264.64,1260.43,1255.83,1270.57,566785900.00
"""2022-08-19T00:00:00.000Z""",VNINDEX,1272.23,1269.18,1263.45,1280.00,568209800.00
"""2022-08-17T00:00:00.000Z""",VNINDEX,1276.78,1275.28,1271.97,1280.61,644581600.00
"""2022-08-16T00:00:00.000Z""",VNINDEX,1274.08,1274.69,1271.11,1275.93,569526100.00
"""2022-08-15T00:00:00.000Z""",VNINDEX,1268.56,1274.20,1267.14,1274.24,585580500.00
"""2022-08-12T00:00:00.000Z""",VNINDEX,1250.66,1262.33,1248.67,1262.33,508817800.00
"""2022-08-11T00:00:00.000Z""",VNINDEX,1267.37,1252.07,1245.85,1268.03,767836500.00
"""2022-08-10T00:00:00.000Z""",VNINDEX,1255.69,1256.50,1253.89,1260.36,584474800.00
"""2022-08-09T00:00:00.000Z""",VNINDEX,1260.36,1258.85,1252.84,1263.14,655262300.00
"""2022-08-08T00:00:00.000Z""",VNINDEX,1252.36,1256.75,1252.04,1258.84,634015600.00
"""2022-08-04T00:00:00.000Z""",VNINDEX,1252.49,1254.15,1247.38,1257.38,655935800.00
"""2022-08-03T00:00:00.000Z""",VNINDEX,1233.84,1249.76,1232.41,1250.20,702358600.00
"""2022-08-02T00:00:00.000Z""",VNINDEX,1230.31,1241.62,1224.11,1241.91,734388200.00
"""2022-08-01T00:00:00.000Z""",VNINDEX,1209.05,1231.35,1209.04,1231.35,682047300.00
"""2022-07-29T00:00:00.000Z""",VNINDEX,1214.32,1206.33,1206.33,1217.84,537058300.00
"""2022-07-28T00:00:00.000Z""",VNINDEX,1201.77,1208.12,1198.68,1214.03,620546700.00
"""2022-07-27T00:00:00.000Z""",VNINDEX,1180.83,1191.04,1178.58,1191.04,387799200.00
"""2022-07-26T00:00:00.000Z""",VNINDEX,1189.20,1185.07,1184.44,1194.15,388328300.00
"""2022-07-22T00:00:00.000Z""",VNINDEX,1199.16,1194.76,1194.76,1202.69,448428100.00
"""2022-07-21T00:00:00.000Z""",VNINDEX,1195.03,1198.47,1194.97,1201.91,500624000.00
"""2022-07-20T00:00:00.000Z""",VNINDEX,1188.12,1194.14,1185.82,1198.63,601098600.00
"""2022-07-19T00:00:00.000Z""",VNINDEX,1176.10,1178.33,1168.99,1180.46,479006800.00
"""2022-07-18T00:00:00.000Z""",VNINDEX,1184.74,1176.49,1174.70,1184.93,480514500.00
"""2022-07-15T00:00:00.000Z""",VNINDEX,1183.15,1179.25,1178.12,1189.66,543854200.00
"""2022-07-14T00:00:00.000Z""",VNINDEX,1170.70,1182.17,1170.04,1182.17,490512400.00
"""2022-07-13T00:00:00.000Z""",VNINDEX,1173.46,1173.92,1170.92,1182.21,522379700.00
"""2022-07-11T00:00:00.000Z""",VNINDEX,1161.30,1155.29,1144.55,1165.23,488752000.00
"""2022-07-08T00:00:00.000Z""",VNINDEX,1174.53,1171.31,1164.27,1177.18,437189300.00
"""2022-07-07T00:00:00.000Z""",VNINDEX,1148.97,1166.48,1142.80,1166.48,363365033.00
"""2022-07-06T00:00:00.000Z""",VNINDEX,1167.25,1149.61,1147.63,1175.26,511773800.00
"""2022-07-05T00:00:00.000Z""",VNINDEX,1198.42,1181.29,1181.29,1200.99,559493000.00
"""2022-07-04T00:00:00.000Z""",VNINDEX,1206.47,1195.53,1192.63,1208.96,403514600.00
"""2022-07-01T00:00:00.000Z""",VNINDEX,1193.04,1198.90,1170.95,1202.41,498479000.00
"""2022-06-30T00:00:00.000Z""",VNINDEX,1218.22,1197.60,1197.60,1220.51,471576000.00
"""2022-06-28T00:00:00.000Z""",VNINDEX,1202.41,1218.10,1198.99,1221.74,534186600.00
"""2022-06-27T00:00:00.000Z""",VNINDEX,1188.65,1202.82,1187.43,1203.51,432864700.00
"""2022-06-24T00:00:00.000Z""",VNINDEX,1190.82,1185.48,1185.48,1196.85,410876800.00
"""2022-06-23T00:00:00.000Z""",VNINDEX,1162.06,1188.88,1162.06,1188.88,380442900.00
"""2022-06-22T00:00:00.000Z""",VNINDEX,1180.11,1169.27,1162.98,1185.86,529235300.00
"""2022-06-21T00:00:00.000Z""",VNINDEX,1172.98,1172.47,1162.94,1189.97,607711900.00
"""2022-06-20T00:00:00.000Z""",VNINDEX,1218.37,1180.40,1180.40,1221.60,620002900.00
"""2022-06-17T00:00:00.000Z""",VNINDEX,1210.50,1217.30,1191.92,1220.41,683884000.00
"""2022-06-15T00:00:00.000Z""",VNINDEX,1231.23,1213.93,1195.19,1235.56,626914600.00
"""2022-06-14T00:00:00.000Z""",VNINDEX,1213.44,1230.31,1211.13,1239.36,519177100.00
"""2022-06-13T00:00:00.000Z""",VNINDEX,1251.08,1227.04,1226.01,1261.54,709415500.00
"""2022-06-10T00:00:00.000Z""",VNINDEX,1298.78,1284.08,1284.08,1309.59,561901400.00
"""2022-06-09T00:00:00.000Z""",VNINDEX,1310.35,1307.80,1300.85,1312.44,436340700.00
"""2022-06-08T00:00:00.000Z""",VNINDEX,1297.56,1307.91,1294.27,1316.78,543325900.00
"""2022-06-07T00:00:00.000Z""",VNINDEX,1285.07,1291.35,1260.92,1291.35,625987600.00
"""2022-06-06T00:00:00.000Z""",VNINDEX,1290.04,1290.01,1282.01,1302.14,541562900.00
"""2022-06-02T00:00:00.000Z""",VNINDEX,1300.58,1288.62,1283.32,1302.66,527625000.00
"""2022-06-01T00:00:00.000Z""",VNINDEX,1289.56,1299.52,1286.01,1302.25,505619500.00
"""2022-05-31T00:00:00.000Z""",VNINDEX,1288.63,1292.68,1280.44,1297.64,543596100.00
"""2022-05-30T00:00:00.000Z""",VNINDEX,1290.11,1293.92,1281.27,1296.22,499452600.00
"""2022-05-27T00:00:00.000Z""",VNINDEX,1270.56,1285.45,1269.29,1286.99,578174500.00
"""2022-05-26T00:00:00.000Z""",VNINDEX,1273.80,1268.57,1261.55,1278.11,514352700.00
"""2022-05-25T00:00:00.000Z""",VNINDEX,1238.52,1268.43,1234.17,1268.43,616951500.00
"""2022-05-24T00:00:00.000Z""",VNINDEX,1218.87,1233.38,1203.28,1233.38,479498700.00
"""2022-05-20T00:00:00.000Z""",VNINDEX,1240.72,1240.71,1232.33,1252.96,465793600.00
"""2022-05-19T00:00:00.000Z""",VNINDEX,1211.31,1241.64,1211.07,1246.61,459858400.00
"""2023-03-08T00:00:00.000Z""",VNINDEX,1028.77,1049.18,1027.80,1049.18,480632600.00
"""2023-02-20T00:00:00.000Z""",VNINDEX,1059.74,1086.69,1059.56,1088.01,632141800.00
"""2023-02-17T00:00:00.000Z""",VNINDEX,1058.99,1059.31,1053.26,1062.25,429701700.00
"""2022-12-15T00:00:00.000Z""",VNINDEX,1049.06,1055.32,1049.06,1062.61,665769400.00
"""2022-12-14T00:00:00.000Z""",VNINDEX,1062.18,1050.43,1046.43,1062.18,667860400.00
"""2022-12-13T00:00:00.000Z""",VNINDEX,1035.76,1047.45,1026.30,1047.45,735828900.00
"""2022-12-12T00:00:00.000Z""",VNINDEX,1059.55,1032.07,1032.07,1065.16,808782100.00
"""2022-12-09T00:00:00.000Z""",VNINDEX,1056.85,1051.81,1041.39,1061.21,725620200.00
"""2022-12-07T00:00:00.000Z""",VNINDEX,1046.72,1041.02,1034.92,1059.79,827930300.00
"""2022-12-06T00:00:00.000Z""",VNINDEX,1088.86,1048.69,1048.69,1089.63,1356936200.00
"""2022-12-05T00:00:00.000Z""",VNINDEX,1090.53,1093.67,1082.59,1099.45,1112166795.00
"""2022-12-02T00:00:00.000Z""",VNINDEX,1032.67,1080.01,1030.81,1080.01,1014240600.00
"""2022-12-01T00:00:00.000Z""",VNINDEX,1057.97,1036.28,1035.62,1066.28,1263319699.00
"""2022-11-30T00:00:00.000Z""",VNINDEX,1037.44,1048.42,1021.54,1048.42,956511200.00
"""2022-11-29T00:00:00.000Z""",VNINDEX,1008.85,1032.16,998.56,1032.16,1184149764.00
"""2022-11-28T00:00:00.000Z""",VNINDEX,979.68,1005.69,979.48,1006.22,872397100.00
"""2022-11-24T00:00:00.000Z""",VNINDEX,942.86,947.71,934.31,950.03,482211800.00
"""2022-11-23T00:00:00.000Z""",VNINDEX,947.81,946.00,942.02,958.61,488928200.00
"""2022-11-22T00:00:00.000Z""",VNINDEX,953.78,952.12,948.52,985.28,978777600.00
"""2022-11-21T00:00:00.000Z""",VNINDEX,971.58,960.65,956.77,973.19,522703800.00
"""2022-11-18T00:00:00.000Z""",VNINDEX,967.18,969.33,939.73,971.77,833780900.00
"""2022-11-17T00:00:00.000Z""",VNINDEX,952.91,969.26,950.90,972.88,589534338.00
"""2022-11-16T00:00:00.000Z""",VNINDEX,876.00,942.90,873.78,945.42,934066100.00
"""2022-11-15T00:00:00.000Z""",VNINDEX,926.08,911.90,900.17,929.06,589035500.00
"""2022-11-11T00:00:00.000Z""",VNINDEX,954.95,954.53,949.49,966.70,646268900.00
"""2022-11-10T00:00:00.000Z""",VNINDEX,974.76,947.24,935.78,976.31,637622500.00
"""2022-11-09T00:00:00.000Z""",VNINDEX,983.62,985.59,978.02,994.79,466326374.00
"""2022-11-08T00:00:00.000Z""",VNINDEX,960.93,981.65,956.97,981.81,542470500.00
"""2022-11-07T00:00:00.000Z""",VNINDEX,989.74,975.19,969.61,996.18,534028098.00
"""2022-11-04T00:00:00.000Z""",VNINDEX,1008.23,997.15,974.61,1009.96,694725300.00
"""2022-11-03T00:00:00.000Z""",VNINDEX,1011.41,1019.81,1010.65,1023.95,404807900.00
"""2022-11-02T00:00:00.000Z""",VNINDEX,1033.51,1023.19,1018.64,1034.73,488346900.00
"""2022-10-31T00:00:00.000Z""",VNINDEX,1028.24,1027.94,1005.00,1030.32,581502900.00
"""2022-10-28T00:00:00.000Z""",VNINDEX,1036.27,1027.36,1026.53,1044.57,515678504.00
"""2022-10-27T00:00:00.000Z""",VNINDEX,994.82,1028.01,990.48,1028.01,572328800.00
"""2022-10-26T00:00:00.000Z""",VNINDEX,1000.71,993.36,984.71,1004.55,352376800.00
"""2022-10-25T00:00:00.000Z""",VNINDEX,980.47,997.70,962.45,1011.39,670274300.00
"""2022-10-24T00:00:00.000Z""",VNINDEX,1021.25,986.15,977.41,1023.51,547149700.00
"""2022-10-21T00:00:00.000Z""",VNINDEX,1059.03,1019.82,1013.69,1059.03,642204890.00
"""2022-10-20T00:00:00.000Z""",VNINDEX,1056.14,1058.45,1048.21,1065.28,353310133.00
"""2022-10-18T00:00:00.000Z""",VNINDEX,1065.60,1063.66,1057.71,1071.74,466453900.00
"""2022-10-17T00:00:00.000Z""",VNINDEX,1053.46,1051.58,1033.59,1054.05,435723100.00
"""2022-10-14T00:00:00.000Z""",VNINDEX,1063.07,1061.85,1055.29,1068.12,506303900.00
"""2022-10-13T00:00:00.000Z""",VNINDEX,1035.33,1050.99,1025.04,1050.99,402643700.00
"""2022-10-12T00:00:00.000Z""",VNINDEX,1006.10,1034.81,1002.89,1039.44,532924500.00
"""2022-10-11T00:00:00.000Z""",VNINDEX,1036.39,1006.20,998.64,1036.42,580908400.00
"""2022-10-10T00:00:00.000Z""",VNINDEX,1019.67,1042.48,1012.94,1051.02,541876100.00
"""2022-10-07T00:00:00.000Z""",VNINDEX,1061.93,1035.91,1022.38,1062.23,788995100.00
"""2022-10-05T00:00:00.000Z""",VNINDEX,1092.08,1104.26,1092.08,1110.21,396842100.00
"""2022-10-04T00:00:00.000Z""",VNINDEX,1095.73,1078.14,1069.74,1100.42,513962500.00
"""2022-10-03T00:00:00.000Z""",VNINDEX,1124.46,1086.44,1079.86,1126.46,501911900.00
"""2022-09-30T00:00:00.000Z""",VNINDEX,1115.20,1132.11,1099.44,1135.47,612447100.00
"""2022-09-29T00:00:00.000Z""",VNINDEX,1157.09,1126.07,1126.07,1159.49,416473300.00
"""2022-09-28T00:00:00.000Z""",VNINDEX,1158.53,1143.62,1142.79,1162.60,496730000.00
"""2022-09-27T00:00:00.000Z""",VNINDEX,1177.51,1166.54,1166.44,1180.75,415135800.00
"""2022-09-26T00:00:00.000Z""",VNINDEX,1186.41,1174.35,1159.12,1190.27,701894100.00
"""2022-09-22T00:00:00.000Z""",VNINDEX,1200.34,1214.70,1196.64,1214.70,435982100.00
"""2022-09-21T00:00:00.000Z""",VNINDEX,1213.47,1210.55,1204.68,1217.28,325527500.00
"""2022-09-20T00:00:00.000Z""",VNINDEX,1212.08,1218.93,1199.71,1218.93,412723400.00
"""2022-09-19T00:00:00.000Z""",VNINDEX,1231.45,1205.43,1202.07,1233.46,641803999.00
"""2022-09-16T00:00:00.000Z""",VNINDEX,1243.38,1234.03,1230.37,1246.17,594453000.00
"""2023-03-09T00:00:00.000Z""",VNINDEX,1050.61,1055.95,1049.45,1060.56,557648200.00
"""2023-03-13T00:00:00.000Z""",VNINDEX,1046.95,1052.80,1045.46,1055.58,524575300.00
"""2023-03-14T00:00:00.000Z""",VNINDEX,1049.30,1040.13,1034.72,1051.56,559130000.00
"""2023-03-15T00:00:00.000Z""",VNINDEX,1052.06,1062.19,1049.26,1062.55,549456800.00
"""2023-03-16T00:00:00.000Z""",VNINDEX,1056.15,1047.40,1043.65,1058.73,464177288.00
"""2023-03-17T00:00:00.000Z""",VNINDEX,1053.37,1045.14,1043.54,1055.42,491829800.00
"""2023-03-20T00:00:00.000Z""",VNINDEX,1041.91,1023.10,1022.71,1042.60,476089300.00
"""2023-03-21T00:00:00.000Z""",VNINDEX,1028.83,1032.43,1017.05,1036.15,382102000.00
"""2023-03-22T00:00:00.000Z""",VNINDEX,1035.84,1040.54,1034.06,1042.84,382808900.00
"""2023-03-23T00:00:00.000Z""",VNINDEX,1035.33,1045.10,1030.93,1045.10,369605000.00
"""2023-03-24T00:00:00.000Z""",VNINDEX,1047.10,1046.79,1044.02,1052.29,506946000.00
"""2023-03-28T00:00:00.000Z""",VNINDEX,1055.57,1054.29,1051.75,1059.83,583320300.00
"""2023-03-29T00:00:00.000Z""",VNINDEX,1055.18,1056.33,1048.26,1056.33,415123604.00
"""2023-03-30T00:00:00.000Z""",VNINDEX,1061.32,1059.44,1058.89,1066.23,556990667.00
"""2023-03-31T00:00:00.000Z""",VNINDEX,1060.00,1064.64,1059.85,1067.55,574393800.00
"""2023-04-03T00:00:00.000Z""",VNINDEX,1074.69,1079.28,1071.62,1079.28,779360800.00
"""2023-04-04T00:00:00.000Z""",VNINDEX,1081.36,1078.45,1075.10,1082.17,746158000.00
"""2023-04-06T00:00:00.000Z""",VNINDEX,1083.27,1070.91,1070.91,1084.52,955478562.00
"""2023-04-07T00:00:00.000Z""",VNINDEX,1071.09,1069.71,1063.70,1072.94,600671088.00
"""2023-04-10T00:00:00.000Z""",VNINDEX,1073.86,1065.35,1063.45,1075.54,789367128.00
"""2023-04-11T00:00:00.000Z""",VNINDEX,1063.64,1069.46,1056.90,1070.56,642968084.00
"""2023-04-12T00:00:00.000Z""",VNINDEX,1071.61,1069.45,1066.43,1072.70,661010665.00
"""2023-04-13T00:00:00.000Z""",VNINDEX,1070.96,1064.30,1062.26,1070.96,595982688.00
"""2023-04-14T00:00:00.000Z""",VNINDEX,1067.21,1052.89,1052.89,1068.79,724480200.00
"""2023-04-17T00:00:00.000Z""",VNINDEX,1052.99,1053.81,1049.11,1054.72,407281400.00
"""2023-04-18T00:00:00.000Z""",VNINDEX,1055.85,1055.02,1050.89,1057.15,494431200.00
"""2023-04-19T00:00:00.000Z""",VNINDEX,1057.88,1048.98,1047.47,1058.14,497900999.00
"""2023-04-20T00:00:00.000Z""",VNINDEX,1050.02,1049.25,1045.85,1051.86,332580000.00
"""2023-04-21T00:00:00.000Z""",VNINDEX,1050.10,1042.91,1041.26,1050.40,512579096.00
